Trial,Rule,Result,Probability,PC1,PC2,PC3,Site,Excluded
46,35,Reef,0.657,"",'0.015 < x <= 0.298,'> 0.078,K,"A, B, C, D, E, F, G, H, I, J, L"
46,36,Reef,0.655,'<= 1.839,"",'<= -0.171,Any,None
46,37,Reef,0.654,'-0.385 < x <= 1.675,'> 0.101,'> 0.059,"B, C, D, E, F, G, H, J, L","A, I, K"
46,38,Reef,0.647,'-0.385 < x <= 1.839,'<= 0.523,"",A,"B, C, D, E, F, G, H, I, J, K, L"
46,39,Reef,0.646,'<= 3.052,'> 0.47,'<= 0.09,"A, B, D, E, F, G, H, J, K, L","C, I"
46,40,Reef,0.64,'<= 1.675,'-0.45 < x <= 0.101,"","E, F, G, H","A, B, C, D, I, J, K, L"
46,41,Reef,0.5680000000000001,'-0.385 < x <= 1.187,"",'> -0.171,H,"A, B, C, D, E, F, G, I, J, K, L"
46,42,Reef,0.529,'<= 1.839,'0.101 < x <= 0.415,"","A, E, F, G, H, I, J, L","B, C, D, K"
47,1,Sand,0.8320000000000001,'-0.549 < x <= 2.645,'0.548 < x <= 0.7,"",A,"B, C, D, E, F, G, H, I, J, K, L"
47,2,Sand,0.805,'-0.549 < x <= 0.741,'0.187 < x <= 0.219,'<= -0.064,"B, C, D, E, F, G, H, J, K, L","A, I"
47,3,Sand,0.516,"","",'> -0.272,Any,None
47,4,Reef,0.897,'<= -0.124,'> 0.044,"",J,"A, B, C, D, E, F, G, H, I, K, L"
47,5,Reef,0.892,"",'> 0.7,'<= -0.064,Any,None
47,6,Reef,0.8560000000000001,"","",'<= -0.064,I,"A, B, C, D, E, F, G, H, J, K, L"
47,7,Reef,0.8460000000000001,'2.146 < x <= 2.158,"",'-0.064 < x <= 0.206,"A, C, D, F, G, H, I, J, K, L","B, E"
47,8,Reef,0.8430000000000001,"",'> 0.651,"","A, B, D, E, F, G, H, I, J, K, L",C
47,9,Reef,0.7899999999999999,'<= 2.645,"",'-0.232 < x <= -0.223,Any,None
47,10,Reef,0.7839999999999999,'-0.549 < x <= 2.158,"",'-0.062 < x <= -0.061,"A, F, G, H, I, J, K, L","B, C, D, E"
47,11,Reef,0.748,'<= -2.61,"","",Any,None
47,12,Reef,0.72,'0.741 < x <= 2.645,'> 0.372,'<= -0.064,"B, D, E, F, G, H, I, J, K, L","A, C"
47,13,Reef,0.709,"",'> 0.205,"",L,"A, B, C, D, E, F, G, H, I, J, K"
47,14,Reef,0.692,"",'> 0.181,"",K,"A, B, C, D, E, F, G, H, I, J, L"
47,15,Reef,0.6809999999999999,"","",'<= -0.272,"B, C, D, E, F, G, H, I, J, K, L",A
47,16,Reef,0.6759999999999999,'<= 2.158,'<= 0.205,'-0.064 < x <= 0.012,"A, C, F, H, I","B, D, E, G, J, K, L"
47,17,Reef,0.6679999999999999,'<= 2.645,'<= 0.372,'-0.149 < x <= -0.134,"B, D, E, F, G, H, I, J, K, L","A, C"
47,18,Reef,0.653,'<= -0.549,"","","A, B, C, D, E, F, I, J, K, L","G, H"
47,19,Reef,0.628,'<= 2.645,'<= 0.548,'<= -0.064,A,"B, C, D, E, F, G, H, I, J, K, L"
47,20,Reef,0.614,'-0.549 < x <= 1.532,'-0.45 < x <= 0.205,'<= 0.206,"A, E, F, H","B, C, D, G, I, J, K, L"
47,21,Reef,0.61,'<= -0.549,'> 0.138,"",Any,None
47,22,Reef,0.607,'<= 1.532,'> -0.068,'<= 0.206,I,"A, B, C, D, E, F, G, H, J, K, L"
47,23,Reef,0.599,"",'> 0.205,'> -0.062,J,"A, B, C, D, E, F, G, H, I, K, L"
47,24,Reef,0.589,'<= 0.741,"",'<= -0.064,Any,None
47,25,Reef,0.55,"","",'> -0.062,E,"A, B, C, D, F, G, H, I, J, K, L"
48,1,Sand,0.8490000000000001,'> -0.136,'<= 0.334,'-0.168 < x <= -0.16,"A, B, C, E, F, G, H, I, J, K, L",D
48,2,Sand,0.6619999999999999,'> -0.136,"",'> -0.168,C,"A, B, D, E, F, G, H, I, J, K, L"
48,3,Sand,0.632,'> 0.97,'<= 0.334,'> -0.168,Any,None
48,4,Sand,0.608,'> -0.136,'<= -1.234,'<= -0.168,Any,None
48,5,Sand,0.606,'> 1.358,'> -1.11,"",Any,None
48,6,Sand,0.5680000000000001,'> -0.136,'<= -1.385,"",Any,None
48,7,Sand,0.54,'> -2.61,"",'> -0.132,Any,None
48,8,Reef,0.989,'<= -0.136,'> 0.524,"",Any,None
48,9,Reef,0.985,'<= -2.139,"","","A, B, E, F, H, I, J, K, L","C, D, G"
48,10,Reef,0.984,"","",'<= -0.168,D,"A, B, C, E, F, G, H, I, J, K, L"
48,11,Reef,0.8590000000000001,"",'> 0.334,"",K,"A, B, C, D, E, F, G, H, I, J, L"
48,12,Reef,0.8440000000000001,'<= -0.136,'> 0.219,"","A, B, D, E, F, H, I, J, K","C, G, L"
48,13,Reef,0.8210000000000001,'-0.14 < x <= -0.136,"","",Any,None
48,14,Reef,0.8170000000000001,'<= -0.136,'> 0.106,"","A, E, F, H, I, J, K","B, C, D, G, L"
48,15,Reef,0.81,"",'> 0.645,"","A, B, D, E, F, G, H, I, J, K, L",C
48,16,Reef,0.7929999999999999,"",'-1.234 < x <= -1.11,'<= -0.168,Any,None
48,17,Reef,0.704,'-0.136 < x <= 0.29,'> 0.337,'> -0.168,"A, B, D, E, F, G, H, I, J, K, L",C
48,18,Reef,0.6829999999999999,'<= -0.136,'> -0.539,"","E, F, H, I, J","A, B, C, D, G, K, L"
48,19,Reef,0.6809999999999999,'<= 0.97,'> 0.109,'> 0.041,J,"A, B, C, D, E, F, G, H, I, K, L"
48,20,Reef,0.6789999999999999,'<= 1.358,'> -1.234,'<= -0.168,Any,None
48,21,Reef,0.65,'0.921 < x <= 0.97,"",'-0.168 < x <= 0.268,"A, E, F, G, H, J, K, L","B, C, D, I"
48,22,Reef,0.645,'<= -0.136,"",'<= 0.114,"E, F, H, I, J","A, B, C, D, G, K, L"
48,23,Reef,0.611,'-0.136 < x <= 0.77,'> -1.385,'-0.16 < x <= 0.268,"A, E, F, H","B, C, D, G, I, J, K, L"
48,24,Reef,0.609,'<= -0.14,'> -0.016,"",L,"A, B, C, D, E, F, G, H, I, J, K"
48,25,Reef,0.59,'0.57 < x <= 2.625,'0.334 < x <= 0.541,'> -0.168,"A, E, F, G, H, I, J, K, L","B, C, D"
48,26,Reef,0.5700000000000001,'0.29 < x <= 2.625,'0.334 < x <= 0.541,"","A, B, E, F, G, H, I, J, K, L","C, D"
48,27,Reef,0.56,'<= 0.921,'> 0.138,"",L,"A, B, C, D, E, F, G, H, I, J, K"
48,28,Reef,0.525,'<= 0.97,"","",I,"A, B, C, D, E, F, G, H, J, K, L"
48,29,Reef,0.502,'> 0.276,"","",G,"A, B, C, D, E, F, H, I, J, K, L"
48,30,Reef,0.47800000000000004,"",'> -0.208,"",Any,None
49,1,Sand,0.8680000000000001,'> -0.941,'0.254 < x <= 0.258,"","B, C, E, F, G, H, J, K, L","A, D, I"
49,2,Sand,0.8150000000000001,'-0.882 < x <= 0.118,'0.056 < x <= 0.258,'<= -0.101,"B, E, F, G, H, J, K, L","A, C, D, I"
49,3,Sand,0.7969999999999999,'-0.941 < x <= 1.501,'0.376 < x <= 0.383,"",G,"A, B, C, D, E, F, H, I, J, K, L"
49,4,Sand,0.749,'> -0.941,'<= 0.383,"",B,"A, C, D, E, F, G, H, I, J, K, L"
49,5,Sand,0.65,'> -0.941,'<= 0.383,'> 0.06,I,"A, B, C, D, E, F, G, H, J, K, L"
49,6,Sand,0.611,'> -0.761,'0.261 < x <= 0.383,'<= -0.072,G,"A, B, C, D, E, F, H, I, J, K, L"
49,7,Sand,0.602,'> -0.882,'0.061 < x <= 0.244,'0.006 < x <= 0.139,L,"A, B, C, D, E, F, G, H, I, J, K"
49,8,Sand,0.598,'> -0.36,'> 0.383,"",G,"A, B, C, D, E, F, H, I, J, K, L"
49,9,Sand,0.546,'> -0.941,"","",Any,None
49,10,Reef,0.892,'<= 0.118,'> -0.24,'> 0.188,"B, C, D, E, F, G, H, J, K, L","A, I"
49,11,Reef,0.889,'<= 0.415,'> 0.383,"","A, B, C, D, E, F, H, I, J, K, L",G
49,12,Reef,0.887,"",'> 0.258,"",L,"A, B, C, D, E, F, G, H, I, J, K"
49,13,Reef,0.8430000000000001,"",'<= 0.383,'<= -0.038,I,"A, B, C, D, E, F, G, H, J, K, L"
49,14,Reef,0.8430000000000001,"",'> 0.383,'<= 0.145,B,"A, C, D, E, F, G, H, I, J, K, L"
49,15,Reef,0.8220000000000001,"",'> 0.383,"",D,"A, B, C, E, F, G, H, I, J, K, L"
49,16,Reef,0.811,"",'<= -1.009,'-0.322 < x <= -0.278,Any,None
49,17,Reef,0.803,"",'<= 0.383,'<= -0.353,Any,None
49,18,Reef,0.7919999999999999,'<= 0.482,"",'<= 0.06,I,"A, B, C, D, E, F, G, H, J, K, L"
49,19,Reef,0.7869999999999999,"",'> 0.383,'0.128 < x <= 0.145,"A, C, D, E, F, G, H, I, J, K, L",B
49,20,Reef,0.7819999999999999,'> -0.941,'-1.302 < x <= -1.275,'> -0.322,Any,None
49,21,Reef,0.775,'1.45 < x <= 1.501,'> 0.258,"","E, F, G, H, I, J, K, L","A, B, C, D"
49,22,Reef,0.747,'<= 1.501,'> 0.258,"","E, F, H, I, J, K, L","A, B, C, D, G"
49,23,Reef,0.699,"",'> 0.383,'<= -0.239,Any,None
49,24,Reef,0.698,'-0.912 < x <= 0.218,'-2.372 < x <= -1.505,"",Any,None
49,25,Reef,0.6719999999999999,'<= -0.941,"","","A, B, C, D, E, F, H, I, J, K, L",G
49,26,Reef,0.6699999999999999,'0.118 < x <= 2.261,'-0.24 < x <= 0.155,'-0.025 < x <= 0.014,"A, C, E, F, G, H, J, K, L","B, D, I"
49,27,Reef,0.6649999999999999,'0.716 < x <= 1.501,'0.258 < x <= 0.376,'> -0.072,G,"A, B, C, D, E, F, H, I, J, K, L"
49,28,Reef,0.64,'-0.941 < x <= 1.42,'<= 0.383,"",A,"B, C, D, E, F, G, H, I, J, K, L"
49,29,Reef,0.607,"",'0.227 < x <= 0.254,'> -0.025,"A, C, E, F, G, H, J, K, L","B, D, I"
49,30,Reef,0.601,'> 1.038,'<= -1.505,'> -0.278,Any,None
49,31,Reef,0.595,'> -0.912,'-1.21 < x <= -1.009,"",Any,None
49,32,Reef,0.584,'> 2.823,'> 0.508,'<= 0.128,Any,None
49,33,Reef,0.561,'<= 0.118,'> 0.056,"","A, B, E, F, G, H, I, J, K, L","C, D"
49,34,Reef,0.48800000000000004,"",'> -0.24,"","A, B, C, D, E, F, G, H, J, K, L",I
50,1,Sand,0.773,'-3.532 < x <= -0.369,'0.507 < x <= 0.524,"",Any,None
50,2,Sand,0.6779999999999999,'-2.62 < x <= -0.369,'0.341 < x <= 0.382,'<= -0.024,G,"A, B, C, D, E, F, H, I, J, K, L"
50,3,Sand,0.653,'-2.139 < x <= -0.369,'<= -0.656,'> 0.078,Any,None
50,4,Sand,0.628,'> -3.532,'<= 0.507,'> -0.024,D,"A, B, C, E, F, G, H, I, J, K, L"
50,5,Sand,0.62,'-2.139 < x <= -0.397,'<= 0.138,'0.078 < x <= 0.165,"A, B, C, D, E, F, G, H, I","J, K, L"
50,6,Sand,0.5630000000000001,'> -0.745,'<= 0.341,"",G,"A, B, C, D, E, F, H, I, J, K, L"
50,7,Sand,0.553,"","",'> -0.024,G,"A, B, C, D, E, F, H, I, J, K, L"
50,8,Sand,0.544,'> -0.369,"","",Any,None
50,9,Reef,0.989,"","",'<= -0.149,D,"A, B, C, E, F, G, H, I, J, K, L"
50,10,Reef,0.985,'<= 2.085,'> -1.284,'<= -0.302,"B, C, D, E, F, G, H, I, J, K, L",A
50,11,Reef,0.982,'<= -3.532,"","",Any,None
50,12,Reef,0.935,"","","",Any,None
50,13,Reef,0.759,'-0.397 < x <= -0.369,"",'> -0.024,"A, B, C, D, E, F, G, H, I, J","K, L"
50,14,Reef,0.758,'-0.369 < x <= 2.923,'> 0.476,'<= 0.076,"A, B, D, E, F, G, H, I, J, K, L",C
50,15,Reef,0.737,'> 0.669,"",'0.136 < x <= 0.138,Any,None
50,16,Reef,0.723,'-0.369 < x <= 0.669,'<= 0.339,'-0.146 < x <= -0.115,"A, B, E, F, G, H, I, J, K, L","C, D"
50,17,Reef,0.721,'0.718 < x <= 2.923,"",'-0.146 < x <= -0.144,"A, B, C, E, F, G, H, I, J, K, L",D
50,18,Reef,0.695,'-0.369 < x <= 0.254,"",'<= -0.149,"B, C, D, E, F, G, H, I, J, K, L",A
50,19,Reef,0.6739999999999999,'<= 2.085,"",'<= -0.149,A,"B, C, D, E, F, G, H, I, J, K, L"
50,20,Reef,0.6719999999999999,'> 0.718,'<= -1.293,'> -0.139,E,"A, B, C, D, F, G, H, I, J, K, L"
50,21,Reef,0.6669999999999999,'0.389 < x <= 0.484,'<= 0.146,"","A, C, D, E, F, G, I, L","B, H, J, K"
50,22,Reef,0.638,'-0.253 < x <= 0.669,'> 0.159,'> 0.008,"A, B, E, F, G, H, I, J, K, L","C, D"
50,23,Reef,0.603,'-0.253 < x <= -0.069,'<= 0.146,"","A, C, E, F, I, L","B, D, G, H, J, K"
50,24,Reef,0.603,'-0.369 < x <= 0.669,'> 0.339,"",Any,None
50,25,Reef,0.586,'0.773 < x <= 2.923,'-1.568 < x <= 0.42,'-0.146 < x <= 0.076,"A, F, H, K","B, C, D, E, G, I, J, L"
50,26,Reef,0.5750000000000001,'-0.02 < x <= 0.309,"","","A, E, F, H, I","B, C, D, G, J, K, L"
50,27,Reef,0.508,'<= 0.669,"","",Any,None
51,1,Sand,0.8540000000000001,'> -0.549,'0.228 < x <= 0.231,'<= 0.058,"A, B, C, D, E, F, G, H, I, J, L",K
51,2,Sand,0.8210000000000001,'0.419 < x <= 0.496,'0.227 < x <= 0.393,'-0.149 < x <= 0.058,"A, D, E, F, G, H, I, J, L","B, C, K"
51,3,Sand,0.8190000000000001,'0.015 < x <= 0.091,'0.232 < x <= 0.393,'-0.149 < x <= 0.058,"A, C, E, F, G, H, I, J, L","B, D, K"
51,4,Sand,0.812,'0.563 < x <= 0.657,'0.228 < x <= 0.393,'-0.149 < x <= 0.058,"A, B, D, E, F, G, H, I, J, L","C, K"
51,5,Sand,0.7819999999999999,'> 0.563,'0.232 < x <= 0.262,'> -0.149,Any,None
51,6,Sand,0.754,'> 0.015,'0.232 < x <= 0.393,'-0.149 < x <= 0.058,D,"A, B, C, E, F, G, H, I, J, K, L"
51,7,Sand,0.6819999999999999,'> -0.549,'<= 0.393,'> -0.149,B,"A, C, D, E, F, G, H, I, J, K, L"
51,8,Sand,0.513,'> -3.532,"","",Any,None
51,9,Reef,0.989,'<= -0.549,"",'<= -0.123,"A, B, C, D, E, F, H, I, J, K, L",G
51,10,Reef,0.9410000000000001,'<= 2.645,"","",Any,None
51,11,Reef,0.925,'<= -0.213,'> 0.044,"",J,"A, B, C, D, E, F, G, H, I, K, L"
51,12,Reef,0.899,'-0.549 < x <= 2.645,'> 0.401,'<= -0.149,"A, B, D, E, F, G, H, I, J, K, L",C
51,13,Reef,0.8700000000000001,'> 1.608,'-1.309 < x <= -1.284,'> -0.149,Any,None
51,14,Reef,0.8680000000000001,'-0.549 < x <= -0.136,"",'<= -0.149,Any,None
51,15,Reef,0.8390000000000001,'<= 1.608,'-0.397 < x <= -0.33,"",Any,None
51,16,Reef,0.759,"",'<= 0.012,'<= 0.11,L,"A, B, C, D, E, F, G, H, I, J, K"
51,17,Reef,0.719,"","",'<= -0.265,Any,None
51,18,Reef,0.701,'-0.549 < x <= 1.608,'> 0.393,'> -0.146,Any,None
51,19,Reef,0.6869999999999999,"",'<= 0.227,'-0.011 < x <= 0.01,L,"A, B, C, D, E, F, G, H, I, J, K"
51,20,Reef,0.6859999999999999,'2.366 < x <= 2.43,"",'-0.149 < x <= 0.194,"A, B, C, D, E, F, G, I, J, K, L",H
51,21,Reef,0.6799999999999999,'<= -0.549,'> -0.97,"","A, B, C, D, E, F, H, I, J, K, L",G
51,22,Reef,0.6699999999999999,'-0.549 < x <= 0.015,'0.232 < x <= 0.393,'> -0.149,"A, B, D, E, F, G, H, I, J, K, L",C
51,23,Reef,0.6659999999999999,"",'<= -1.558,'> -0.146,"A, B, C, D, E, F, G, I, J, K, L",H
51,24,Reef,0.643,'0.301 < x <= 2.012,"",'-0.237 < x <= -0.149,"A, B, D, E, F, G, H, I, J, K, L",C
51,25,Reef,0.614,'<= 1.608,'-1.558 < x <= 0.393,'-0.146 < x <= 0.11,"A, F, H, I","B, C, D, E, G, J, K, L"
51,26,Reef,0.5730000000000001,'<= 1.608,'> 0.227,"","A, B, D, E, F, G, H, I, J, K, L",C
51,27,Reef,0.5,"",'> -0.527,"","B, C, D, E, F, G, I, J, K, L","A, H"
52,1,Sand,0.772,"",'<= -1.981,'> 0.215,Any,None
52,2,Sand,0.525,'> -1.411,"","",Any,None
52,3,Reef,0.989,'<= -0.351,"","",J,"A, B, C, D, E, F, G, H, I, K, L"
52,4,Reef,0.987,'<= 0.396,'-1.384 < x <= 0.248,'<= -0.09,"A, B, D, E, F, H, I, J, K, L","C, G"
52,5,Reef,0.892,'-1.411 < x <= 0.396,'-1.981 < x <= -1.598,'> -0.209,Any,None
52,6,Reef,0.8640000000000001,'-1.411 < x <= -0.404,'-1.981 < x <= 0.424,'-0.15 < x <= -0.12,Any,None
52,7,Reef,0.8580000000000001,'<= 0.396,'> 0.061,'> 0.151,"A, B, C, D, E, F, H, I, J, K, L",G
52,8,Reef,0.8380000000000001,'<= 0.389,'> 0.248,"","A, B, D, E, F, H, I, J, K, L","C, G"
52,9,Reef,0.8290000000000001,'<= 0.396,'> 0.191,"",J,"A, B, C, D, E, F, G, H, I, K, L"
52,10,Reef,0.81,'-0.414 < x <= -0.404,'> 0.176,'<= 0.075,"A, B, D, E, F, G, H, I, J, K, L",C
52,11,Reef,0.7809999999999999,'<= 0.389,'> 0.181,'<= 0.151,"A, B, E, F, H, I, K, L","C, D, G, J"
52,12,Reef,0.766,"",'> 0.367,'<= -0.209,Any,None
52,13,Reef,0.763,'<= -0.526,'> 0.061,"","A, B, E, F, H, I, J, K, L","C, D, G"
52,14,Reef,0.752,'0.389 < x <= 0.396,'> -1.981,"","A, B, D, E, F, G, H, I, J, K, L",C
52,15,Reef,0.732,'<= 1.216,'<= 0.367,'<= -0.209,"A, B, C, D, E, F, H, I, J, K, L",G
52,16,Reef,0.73,'> -1.411,'0.176 < x <= 0.186,"",G,"A, B, C, D, E, F, H, I, J, K, L"
52,17,Reef,0.727,'-1.411 < x <= -0.414,'0.361 < x <= 0.424,'> -0.15,Any,None
52,18,Reef,0.6689999999999999,'0.396 < x <= 2.569,'0.398 < x <= 0.573,"","A, B, D, E, F, G, H, I, J, K, L",C
52,19,Reef,0.657,"",'<= 0.491,'> -0.038,C,"A, B, D, E, F, G, H, I, J, K, L"
52,20,Reef,0.643,"",'<= -1.981,'-0.209 < x <= 0.215,Any,None
52,21,Reef,0.641,"",'> 0.573,'> -0.209,Any,None
52,22,Reef,0.638,'<= 0.873,'<= 0.491,'<= -0.14,C,"A, B, D, E, F, G, H, I, J, K, L"
52,23,Reef,0.623,'<= -1.411,"","",Any,None
52,24,Reef,0.614,'<= 0.396,'-1.384 < x <= 0.061,"","A, B, C, D, E, F, G, H","I, J, K, L"
52,25,Reef,0.5690000000000001,"",'<= 0.146,"",G,"A, B, C, D, E, F, H, I, J, K, L"
53,1,Sand,0.979,'1.611 < x <= 2.158,"",'> -0.157,C,"A, B, D, E, F, G, H, I, J, K, L"
53,2,Sand,0.978,'> 2.158,'<= -0.91,"",Any,None
53,3,Sand,0.804,'1.187 < x <= 1.342,'<= -1.041,'> -0.157,Any,None
53,4,Sand,0.768,'> 0.277,'<= -2.224,'> -0.157,Any,None
53,5,Sand,0.733,'> -2.06,'<= 0.306,'> -0.157,D,"A, B, C, E, F, G, H, I, J, K, L"
53,6,Sand,0.701,'0.155 < x <= 0.261,'<= 0.306,'> -0.157,"A, B, C, D, E, F, G, H, I, L","J, K"
53,7,Sand,0.688,'0.155 < x <= 1.543,'-1.041 < x <= -0.209,'> -0.157,Any,None
53,8,Sand,0.6859999999999999,'-1.095 < x <= 0.155,'-0.207 < x <= 0.057,'-0.044 < x <= 0.105,"A, B, C, D, E, F, H, I, J, K","G, L"
53,9,Sand,0.6859999999999999,'-2.06 < x <= 0.155,'<= -0.527,'> 0.097,Any,None
53,10,Sand,0.6759999999999999,'-2.06 < x <= 0.155,'<= 0.057,'> -0.044,A,"B, C, D, E, F, G, H, I, J, K, L"
53,11,Sand,0.6639999999999999,'> 0.155,'<= 0.306,'> -0.157,I,"A, B, C, D, E, F, G, H, J, K, L"
53,12,Sand,0.641,'> -1.594,'<= 0.443,'> -0.157,C,"A, B, D, E, F, G, H, I, J, K, L"
53,13,Sand,0.637,'> 0.155,'<= 0.306,"",K,"A, B, C, D, E, F, G, H, I, J, L"
53,14,Sand,0.636,'-2.06 < x <= 0.155,'<= 0.057,"",L,"A, B, C, D, E, F, G, H, I, J, K"
53,15,Sand,0.636,'> 2.158,"",'> -0.224,Any,None
53,16,Sand,0.63,'1.543 < x <= 2.146,'<= 0.306,'> -0.157,"A, B, C, D, E, F, G, H, J, K, L",I
53,17,Sand,0.599,'> -3.314,"",'> -0.157,B,"A, C, D, E, F, G, H, I, J, K, L"
53,18,Sand,0.581,'> 0.206,'<= 0.306,"",J,"A, B, C, D, E, F, G, H, I, K, L"
53,19,Sand,0.531,'> -3.314,"",'> -0.157,G,"A, B, C, D, E, F, H, I, J, K, L"
53,20,Reef,0.8280000000000001,'> 2.158,'> -0.91,'<= -0.224,Any,None
53,21,Reef,0.727,'<= 2.158,'> 0.306,"","A, B, D, E, F, H, I, J, K, L","C, G"
53,22,Reef,0.512,'<= 2.158,"","",Any,None
54,1,Sand,0.8690000000000001,'<= -0.512,'-2.455 < x <= -2.415,"",Any,None
54,2,Sand,0.8310000000000001,'1.675 < x <= 1.834,'-1.282 < x <= 0.206,'> -0.272,"B, C, D, E, F, G, H, J, K, L","A, I"
54,3,Sand,0.7939999999999999,'> -0.512,'0.206 < x <= 0.432,'<= -0.196,"E, F, G, H, J, K, L","A, B, C, D, I"
54,4,Sand,0.778,'> -0.512,'<= 0.091,"",J,"A, B, C, D, E, F, G, H, I, K, L"
54,5,Sand,0.722,'> 0.736,'<= 0.206,"",I,"A, B, C, D, E, F, G, H, J, K, L"
54,6,Sand,0.715,'> -0.512,'<= 0.432,"",B,"A, C, D, E, F, G, H, I, J, K, L"
54,7,Sand,0.708,'> 0.736,'-1.282 < x <= -0.45,'> -0.175,Any,None
54,8,Sand,0.706,'> -0.512,'<= 0.206,'> 0.254,"A, C, D, E, F, G, H, I, J, K, L",B
54,9,Sand,0.6699999999999999,'-0.512 < x <= 0.736,'<= 0.206,'-0.064 < x <= 0.007,"B, C, D, E, F, G, H, I, J, K","A, L"
54,10,Sand,0.6629999999999999,'> 1.834,'> 0.133,'-0.224 < x <= -0.116,"A, B, C, E, F, H, I, J, K, L","D, G"
54,11,Sand,0.642,'-0.512 < x <= 0.622,'<= -0.261,'> 0.007,Any,None
54,12,Sand,0.641,'> -2.61,"",'> 0.205,"B, C, D, E, F, G, H, I, L","A, J, K"
54,13,Sand,0.595,'-1.601 < x <= -0.52,'<= 0.281,'-0.11 < x <= 0.205,"A, B, C, D, E, F","G, H, I, J, K, L"
54,14,Sand,0.537,'> -0.512,"","",Any,None
54,15,Reef,0.8690000000000001,'<= 1.834,"",'-0.319 < x <= -0.272,"B, C, D, E, F, G, H, I, J, K, L",A
54,16,Reef,0.812,'<= 1.834,'> 0.206,"",I,"A, B, C, D, E, F, G, H, J, K, L"
54,17,Reef,0.7889999999999999,'<= 1.834,"",'<= -0.092,D,"A, B, C, E, F, G, H, I, J, K, L"
54,18,Reef,0.769,'> 1.859,'<= 0.133,'<= 0.144,"A, B, C, D, F, G, I, J, K, L","E, H"
54,19,Reef,0.693,'-0.512 < x <= 1.834,'> 0.432,"","B, C, D, E, F, G, H, I, J, K, L",A
54,20,Reef,0.6789999999999999,'<= 0.736,'<= 0.206,'<= -0.064,"A, C, D, E, F, G, H, I, J, L","B, K"
54,21,Reef,0.6759999999999999,'0.622 < x <= 0.736,"",'0.007 < x <= 0.254,"A, C, E, F, G, H, I","B, D, J, K, L"
54,22,Reef,0.636,'-0.512 < x <= 0.736,'> 0.091,'0.007 < x <= 0.254,"E, F, G, H, I, J, K","A, B, C, D, L"
54,23,Reef,0.628,'-0.512 < x <= 1.834,"","",A,"B, C, D, E, F, G, H, I, J, K, L"
54,24,Reef,0.595,'<= -0.512,"","","B, C, D, E, F, G, H, I, J, K, L",A
54,25,Reef,0.591,'-0.512 < x <= 1.834,'> 0.206,'> -0.196,"A, E, F, G, H, I, J, K, L","B, C, D"
54,26,Reef,0.554,'<= 1.834,'-1.302 < x <= 0.432,'<= 0.254,"A, E, F, G, H, J","B, C, D, I, K, L"
54,27,Reef,0.544,'> 1.859,"",'<= -0.01,"A, B, C, F, G, I, J, K, L","D, E, H"
55,1,Sand,0.992,'> -0.06,'<= 0.35,'> -0.17,C,"A, B, D, E, F, G, H, I, J, K, L"
55,2,Sand,0.987,'> -0.06,'<= 0.075,"",J,"A, B, C, D, E, F, G, H, I, K, L"
55,3,Sand,0.962,'> -0.06,'<= 0.316,'<= -0.057,J,"A, B, C, D, E, F, G, H, I, K, L"
55,4,Sand,0.8200000000000001,'> -0.06,'<= 0.226,'> 0.268,"A, B, C, D, F, G, H, J, K, L","E, I"
55,5,Sand,0.808,'> -1.676,'<= 0.253,'> -0.114,D,"A, B, C, E, F, G, H, I, J, K, L"
55,6,Sand,0.7879999999999999,'-0.33 < x <= -0.253,'<= 0.205,'> -0.114,"A, B, C, D, F, G, H, I, K, L","E, J"
55,7,Sand,0.764,'1.792 < x <= 2.454,'<= 0.316,'> 0.03,Any,None
55,8,Sand,0.752,'> -1.676,'<= 0.346,'> -0.114,C,"A, B, D, E, F, G, H, I, J, K, L"
55,9,Sand,0.751,'> -1.676,'<= 0.346,'> -0.114,B,"A, C, D, E, F, G, H, I, J, K, L"
55,10,Sand,0.744,'-0.33 < x <= -0.06,'<= 0.205,"",K,"A, B, C, D, E, F, G, H, I, J, L"
55,11,Sand,0.704,'> 0.487,"",'> -0.17,C,"A, B, D, E, F, G, H, I, J, K, L"
55,12,Sand,0.696,'> 0.356,'<= 0.316,"",J,"A, B, C, D, E, F, G, H, I, K, L"
55,13,Sand,0.688,'> -0.06,'<= 0.226,'> 0.03,L,"A, B, C, D, E, F, G, H, I, J, K"
55,14,Sand,0.6749999999999999,'> 2.454,"","","A, B, D, E, F, G, H, I, J, K, L",C
55,15,Sand,0.652,'> -0.06,"",'> -0.17,D,"A, B, C, E, F, G, H, I, J, K, L"
55,16,Sand,0.642,'> -0.06,'<= 0.316,"",K,"A, B, C, D, E, F, G, H, I, J, L"
55,17,Sand,0.637,'> -0.06,"",'> 0.03,I,"A, B, C, D, E, F, G, H, J, K, L"
55,18,Sand,0.636,'1.354 < x <= 2.454,'> 0.316,'> -0.17,"A, B, C, D, E, F, G, H, J, L","I, K"
55,19,Sand,0.55,'> -2.747,'<= 0.524,"",G,"A, B, C, D, E, F, H, I, J, K, L"
55,20,Sand,0.538,"",'<= 0.06,"",Any,None
55,21,Reef,0.889,'<= -2.747,"","",Any,None
55,22,Reef,0.8660000000000001,"",'> -1.234,'<= -0.26,Any,None
55,23,Reef,0.8320000000000001,'<= -0.06,"",'<= -0.021,"A, B, E, F, H, I, J, K, L","C, D, G"
